Sterbejahr;Sterbewoche;AG 0-9 Jahre;AG 10-19 Jahre;AG 20-29 Jahre;AG 30-39 Jahre;AG 40-49 Jahre;AG 50-59 Jahre;AG 60-69 Jahre;AG 70-79 Jahre;AG 80-89 Jahre;AG 90+ Jahre
2021;7;0;<4;0;<4;13;69;172;457;864;453
2021;8;0;0;<4;7;14;61;161;369;789;305
2021;9;<4;0;0;11;10;42;155;312;628;199
2021;10;<4;<4;<4;14;10;44;140;291;530;203
2021;11;0;0;<4;6;15;56;131;265;468;173
2021;12;0;<4;<4;<4;18;65;157;280;481;183
2021;13;0;<4;<4;18;29;87;183;337;559;160
2021;14;0;0;<4;7;27;85;209;394;582;207
2021;15;0;0;<4;7;20;95;268;424;533;163
2021;16;0;<4;4;8;21;122;260;478;519;181
2021;17;<4;<4;<4;6;33;107;251;494;523;160
2021;18;0;0;<4;17;35;122;245;417;438;143
2021;19;0;<4;4;7;24;102;221;331;338;118
2021;20;<4;0;<4;5;29;90;164;297;250;85
2021;21;0;0;<4;7;14;68;123;207;208;64
2021;22;0;0;0;4;16;49;93;124;146;40
2021;23;0;0;0;4;15;43;61;67;72;26
2021;24;<4;0;0;<4;9;23;53;76;53;16
2021;25;0;<4;0;<4;4;12;32;38;38;9
2021;26;0;0;0;<4;6;17;30;17;19;6
2021;27;0;0;0;<4;<4;8;19;15;12;<4
2021;28;0;<4;0;0;<4;7;7;15;23;<4
2021;29;0;0;<4;<4;<4;14;14;11;19;6
2021;30;0;0;0;<4;<4;8;9;6;12;<4
2021;31;0;0;0;0;0;5;8;17;20;8
2021;32;0;0;0;<4;<4;<4;11;19;26;15
2021;33;<4;0;<4;<4;5;10;17;33;44;15
2021;34;<4;0;0;<4;6;9;25;37;55;26
2021;35;0;0;0;6;16;25;35;53;88;46
2021;36;0;<4;<4;<4;18;26;41;72;106;62
2021;37;0;0;7;5;21;30;42;87;161;78
2021;38;0;<4;<4;13;16;41;49;95;140;48
2021;39;0;0;<4;8;16;26;48;73;145;69
2021;40;0;<4;0;7;10;23;55;86;153;64
2021;41;0;0;0;7;10;28;60;84;191;81
2021;42;<4;0;<4;8;13;38;65;106;245;119
2021;43;<4;<4;<4;7;15;45;90;145;371;176
2021;44;<4;0;<4;<4;20;52;118;206;535;257
2021;45;0;0;<4;11;20;64;143;285;680;365
2021;46;<4;<4;<4;8;28;80;215;415;891;363
2021;47;<4;0;0;13;25;120;270;510;1070;450
2021;48;<4;<4;<4;14;38;168;331;582;1186;455
2021;49;<4;<4;5;18;49;157;349;531;1070;442
2021;50;0;<4;<4;11;32;157;330;574;939;392
2021;51;0;0;<4;16;39;121;300;451;801;274
2021;52;0;<4;5;11;29;95;230;344;582;242
2022;1;<4;<4;0;7;33;99;193;255;446;180
2022;2;0;0;<4;7;15;60;158;200;355;135
2022;3;<4;<4;<4;<4;11;62;128;193;309;149
2022;4;<4;<4;<4;5;19;48;109;167;361;162
2022;5;0;0;0;8;15;50;106;188;459;235
2022;6;<4;<4;<4;5;11;44;115;237;541;283
2022;7;<4;<4;0;4;7;53;121;277;624;354
2022;8;<4;0;<4;<4;16;39;134;262;651;312
2022;9;<4;0;<4;11;9;39;107;254;640;357
2022;10;0;<4;<4;7;14;40;113;245;603;307
2022;11;0;<4;<4;<4;11;37;124;278;627;350
2022;12;<4;<4;<4;4;10;47;128;261;658;370
2022;13;0;<4;0;5;8;38;105;252;575;287
